Date,ABBN_BEstEBITDA,ABBN_BEstEPS,ABBN_BEstPERatio,ABBN_BidPrice,ABBN_CurrentMarketCap,ABBN_Dividend12MonthYldGross,ABBN_HighPrice,ABBN_LastPrice,ABBN_LowPrice,ABBN_Volume,ALC_BEstEBITDA,ALC_BEstEPS,ALC_BEstPERatio,ALC_BidPrice,ALC_CurrentMarketCap,ALC_Dividend12MonthYldGross,ALC_HighPrice,ALC_LastPrice,ALC_LowPrice,ALC_Volume,AMRZ_BEstEBITDA,AMRZ_BEstEPS,AMRZ_BEstPERatio,AMRZ_BidPrice,AMRZ_CurrentMarketCap,AMRZ_HighPrice,AMRZ_LastPrice,AMRZ_LowPrice,AMRZ_Volume,CFR_BEstEBITDA,CFR_BEstEPS,CFR_BidPrice,CFR_CurrentMarketCap,CFR_Dividend12MonthYldGross,CFR_HighPrice,CFR_LastPrice,CFR_LowPrice,CFR_Volume,GEBN_BEstEBITDA,GEBN_BEstEPS,GEBN_BEstPERatio,GEBN_BidPrice,GEBN_CurrentMarketCap,GEBN_Dividend12MonthYldGross,GEBN_HighPrice,GEBN_LastPrice,GEBN_LowPrice,GEBN_Volume,GIVN_BEstEBITDA,GIVN_BidPrice,GIVN_CurrentMarketCap,GIVN_Dividend12MonthYldGross,GIVN_HighPrice,GIVN_LastPrice,GIVN_LowPrice,GIVN_Volume,HOLN_BEstEBITDA,HOLN_BidPrice,HOLN_CurrentMarketCap,HOLN_Dividend12MonthYldGross,HOLN_HighPrice,HOLN_LastPrice,HOLN_LowPrice,HOLN_Volume,KNIN_BEstEBITDA,KNIN_BEstEPS,KNIN_BEstPERatio,KNIN_BidPrice,KNIN_CurrentMarketCap,KNIN_Dividend12MonthYldGross,KNIN_HighPrice,KNIN_LastPrice,KNIN_LowPrice,KNIN_Volume,LOGN_BEstEBITDA,LOGN_BEstEPS,LOGN_BEstPERatio,LOGN_BidPrice,LOGN_CurrentMarketCap,LOGN_Dividend12MonthYldGross,LOGN_HighPrice,LOGN_LastPrice,LOGN_LowPrice,LOGN_Volume,LONN_BEstEBITDA,LONN_BEstEPS,LONN_BEstPERatio,LONN_BidPrice,LONN_CurrentMarketCap,LONN_Dividend12MonthYldGross,LONN_HighPrice,LONN_LastPrice,LONN_LowPrice,LONN_Volume,NESN_BidPrice,NESN_CurrentMarketCap,NESN_Dividend12MonthYldGross,NESN_HighPrice,NESN_LastPrice,NESN_LowPrice,NESN_Volume,NOVN_BEstEBITDA,NOVN_BEstEPS,NOVN_BEstPERatio,NOVN_BidPrice,NOVN_CurrentMarketCap,NOVN_Dividend12MonthYldGross,NOVN_HighPrice,NOVN_LastPrice,NOVN_LowPrice,NOVN_Volume,PGHN_BEstEBITDA,PGHN_BEstEPS,PGHN_BEstPERatio,PGHN_BidPrice,PGHN_CurrentMarketCap,PGHN_Dividend12MonthYldGross,PGHN_HighPrice,PGHN_LastPrice,PGHN_LowPrice,PGHN_Volume,ROG_BidPrice,ROG_CurrentMarketCap,ROG_Dividend12MonthYldGross,ROG_HighPrice,ROG_LastPrice,ROG_LowPrice,ROG_Volume,SCMN_BEstEBITDA,SCMN_BEstEPS,SCMN_BEstPERatio,SCMN_BidPrice,SCMN_CurrentMarketCap,SCMN_Dividend12MonthYldGross,SCMN_HighPrice,SCMN_LastPrice,SCMN_LowPrice,SCMN_Volume,SIKA_BEstEBITDA,SIKA_BidPrice,SIKA_CurrentMarketCap,SIKA_Dividend12MonthYldGross,SIKA_HighPrice,SIKA_LastPrice,SIKA_LowPrice,SIKA_Volume,SLHN_BidPrice,SLHN_CurrentMarketCap,SLHN_Dividend12MonthYldGross,SLHN_HighPrice,SLHN_LastPrice,SLHN_LowPrice,SLHN_Volume,SREN_BEstEPS,SREN_BEstPERatio,SREN_BidPrice,SREN_CurrentMarketCap,SREN_Dividend12MonthYldGross,SREN_HighPrice,SREN_LastPrice,SREN_LowPrice,SREN_Volume,UBSG_BEstEBITDA,UBSG_BEstEPS,UBSG_BEstPERatio,UBSG_BidPrice,UBSG_CurrentMarketCap,UBSG_Dividend12MonthYldGross,UBSG_HighPrice,UBSG_LastPrice,UBSG_LowPrice,UBSG_Volume,ZURN_BEstEPS,ZURN_BEstPERatio,ZURN_BidPrice,ZURN_CurrentMarketCap,ZURN_Dividend12MonthYldGross,ZURN_HighPrice,ZURN_LastPrice,ZURN_LowPrice,ZURN_Volume,CPURNSA,DXY,ECCPEMUY,EURCHF,EURR002W,FDTR,GDBR10,GSWISS10,GSWISS20,MOVE,SZCPIYOY,USDCHF,USGG10YR,VIX,VSMIXUSEquity,XAU,XBTUSD
2025-02-10,,0.651,19.998,50.08,93179.5936,1.7372,50.2,50.08,49.32,2151424.0,,,25.586,81.7,40825.49,0.2938,82.46,81.7,81.42,973904.0,,,,,,,,,,,,175.85,104016.7584,1.5634,175.9,175.9,174.35,620148.0,,,,510.2,17953.4696,2.4892,510.8,510.2,505.0,45740.0,,3828.0,35346.1672,1.7764,3863.0,3828.0,3800.0,26291.0,,50.145,55514.8847,5.5826,50.156,50.156,49.685,868482.0,,,19.666,203.7,24609.621,4.0481,204.1,203.8,201.8,205550.0,,,19.984,91.0,15381.8468,1.2744,91.1,91.02,89.94,438292.0,,,31.858,605.2,43711.2866,0.6609,610.2,605.2,602.4,134895.0,77.36,202683.2,3.878,77.94,77.36,77.36,3062801.0,5087.439,1.902,12.652,96.93,212291.8624,3.4042,97.48,96.94,96.45,3189671.0,,,25.231,1404.0,37553.55,2.7728,1408.5,1406.5,1381.5,31987.0,290.5,237217.5924,3.3035,290.6,290.6,286.2,1031145.0,,,16.225,526.0,27247.822,4.1825,529.0,526.0,525.5,73944.0,,232.1,37263.2918,1.4212,232.2,232.2,230.7,284481.0,764.0,21953.57,4.3182,764.2,764.2,754.8,66711.0,3.373,9.785,141.95,45084.6175,4.3697,142.5,142.0,141.5,590673.0,,,12.575,30.31,104935.8789,2.1194,30.6,30.31,30.22,3991448.0,9.758,13.594,567.4,83042.2548,4.5823,567.8,567.4,562.4,145002.0,317.671,108.319,2.5,0.93929,2.9,4.5,2.362,0.381,0.481,87.68,0.4,0.9113,4.4968,15.81,27.17,2908.26,97402.99
2025-02-11,,,20.166,50.58,94147.1133,1.7194,50.76,50.6,50.02,2031507.0,,,25.666,82.1,41035.364,0.2923,82.42,82.12,81.6,695398.0,,,,,,,,,,,,178.95,105849.9133,1.5363,179.0,179.0,175.9,728460.0,,,,511.8,18009.7722,2.4814,513.8,511.8,508.2,66086.0,,3828.0,35355.4008,1.7759,3857.0,3829.0,3799.0,20378.0,,50.281,55653.8746,5.5687,50.396,50.281,49.863,773649.0,,,20.216,209.5,25297.9175,3.9379,209.6,209.5,203.3,228234.0,,1.083,20.098,91.28,15429.1652,1.2705,91.82,91.3,90.96,550458.0,,,32.047,608.6,43971.3008,0.657,611.6,608.8,602.8,117722.0,78.2,204884.0,3.8363,78.38,78.2,77.54,3841628.0,5093.028,1.904,12.77,98.03,214700.7859,3.366,98.04,98.04,96.84,3233264.0,813.667,26.05,25.339,1408.5,37620.3,2.7679,1420.5,1409.0,1404.5,44306.0,288.2,235382.0745,3.331,290.4,288.2,288.2,951896.0,,,16.271,527.0,27325.5249,4.1706,528.5,527.5,523.0,71334.0,,233.7,37504.0108,1.4121,234.2,233.7,230.8,275733.0,766.8,22034.0071,4.3025,769.2,767.0,762.4,44276.0,3.372,9.754,141.7,44989.3683,4.379,143.05,141.7,141.3,592169.0,,0.459,12.632,30.3,104901.258,2.1201,30.5,30.3,30.13,4324773.0,9.76,13.643,569.8,83393.5086,4.563,572.2,569.8,566.4,173206.0,317.671,107.963,2.5,0.94628,2.9,4.5,2.43,0.415,0.516,85.58,0.4,0.9133,4.5352,16.02,26.9,2897.91,96376.21
2025-02-12,,,20.165,50.5,93998.2641,1.7221,51.82,50.52,49.8,3410595.0,,0.745,25.305,80.84,40395.748,0.2969,82.14,80.84,80.22,979641.0,,,,,,,,,,,,180.55,106766.4908,1.5231,180.9,180.55,175.9,919403.0,,,,513.2,18066.0747,2.4737,517.0,513.4,508.6,83596.0,,3844.0,35503.1382,1.7685,3851.0,3845.0,3816.0,16392.0,,50.313,55688.6221,5.5652,50.679,50.313,49.601,1109262.0,,,20.042,207.6,25080.5607,3.9721,209.9,207.7,206.4,162913.0,,,20.125,91.28,15425.7853,1.2708,91.72,91.28,90.8,460348.0,,,31.51,598.4,43234.5937,0.6682,604.4,598.6,590.4,197568.0,78.76,206403.6,3.8081,79.22,78.78,77.98,4410982.0,5103.088,1.908,12.758,97.79,214175.2026,3.3742,97.94,97.8,97.13,3074546.0,,,25.241,1403.0,37473.45,2.7788,1415.5,1403.5,1393.0,33395.0,291.6,238182.4552,3.2911,291.7,291.7,288.7,996906.0,,,16.225,526.0,27247.822,4.1825,529.0,526.0,525.0,94165.0,,234.3,37600.2983,1.4085,236.6,234.3,232.7,319103.0,768.4,22079.9711,4.2935,771.0,768.6,766.0,58803.0,3.378,9.778,141.7,44989.3683,4.379,142.5,141.7,141.1,573959.0,,,12.534,30.02,103931.8734,2.1399,30.46,30.02,29.89,4815000.0,9.752,13.723,570.8,83569.1355,4.5534,572.8,571.0,569.2,198902.0,317.671,107.938,2.5,0.94858,2.9,4.5,2.477,0.432,0.532,86.58,0.4,0.9136,4.6208,15.89,26.66,2904.04,97663.11
2025-02-13,,,20.641,51.28,95449.5438,1.6959,51.4,51.3,50.34,2753557.0,,,25.85,81.9,40935.424,0.293,82.0,81.92,80.36,841476.0,,,,,,,,,,,,183.85,108717.9138,1.4958,184.7,183.85,180.85,951183.0,,,,534.6,18819.1211,2.3747,534.8,534.8,522.8,120282.0,,3940.0,36417.2632,1.7241,3944.0,3944.0,3818.0,25025.0,,51.39,56893.2013,5.4474,51.411,51.401,49.946,1292286.0,,,20.419,211.6,25551.5005,3.8989,212.2,211.6,206.6,296777.0,,,20.554,92.46,15628.5783,1.2543,92.74,92.48,90.94,517119.0,,,31.479,598.0,43191.258,0.6689,601.0,598.0,588.8,150165.0,83.66,219241.6,3.5851,84.02,83.68,81.92,9235149.0,5095.263,1.905,12.859,97.77,214131.404,3.3749,97.78,97.78,96.0,3690410.0,,,25.312,1407.0,37580.25,2.7709,1416.5,1407.5,1388.0,40236.0,297.7,243278.9393,3.2236,298.1,297.8,292.0,1286730.0,,,15.732,510.0,26418.9909,4.3137,516.5,510.0,499.2,280297.0,,240.4,38579.222,1.3727,240.6,240.4,235.1,649933.0,766.8,22034.0071,4.3025,769.4,767.0,761.6,52738.0,3.373,9.803,141.05,44782.995,4.3991,142.1,141.05,139.5,764642.0,,,12.753,30.3,104901.258,2.1201,30.44,30.3,30.02,4380945.0,9.755,13.771,569.4,83334.9663,4.5662,571.0,569.4,564.4,151205.0,317.671,107.313,2.5,0.94502,2.9,4.5,2.418,0.425,0.533,84.57,0.4,0.903,4.5288,15.1,26.83,2928.21,96491.67
2025-02-14,,,20.756,51.22,95300.6946,1.6986,51.6,51.22,51.0,2828851.0,628.377,0.737,25.838,81.2,40615.616,0.2953,82.3,81.28,80.72,1009366.0,,,,,,,,,,,,183.0,108215.2745,1.5027,187.55,183.0,183.0,1001855.0,,,,534.4,18812.0832,2.3756,537.8,534.6,531.8,112745.0,,4055.0,37479.1256,1.6753,4059.0,4059.0,3963.0,28989.0,,51.6,57113.2686,5.4264,51.966,51.6,51.233,1569403.0,,,20.187,209.1,25261.6914,3.9436,211.4,209.2,208.8,173072.0,193.542,1.075,21.121,94.34,15946.2872,1.2293,94.82,94.36,92.74,691509.0,,,31.342,595.2,43003.47,0.6718,605.0,595.4,591.8,158587.0,82.46,216097.6,3.6372,83.96,82.48,82.32,5653341.0,5054.466,1.892,12.63,95.36,208853.6715,3.4602,97.23,95.37,95.14,4102489.0,,,25.582,1422.0,37980.75,2.7417,1426.5,1422.5,1412.5,41513.0,294.4,240725.7621,3.2598,298.0,294.5,293.3,1635865.0,1488.75,9.332,16.885,499.6,25890.6111,4.4018,510.0,499.8,499.2,231746.0,,242.0,38852.0368,1.3631,243.5,242.1,239.7,402821.0,763.8,21947.8245,4.3194,770.0,764.0,760.2,65277.0,3.36,9.756,139.9,44433.748,4.4337,142.0,139.95,138.95,855432.0,2070.172,,12.793,30.17,104485.8074,2.1285,30.43,30.18,30.06,4178340.0,9.758,13.609,563.2,82456.8318,4.6148,568.8,563.4,558.6,289135.0,317.671,106.71,2.5,0.94387,2.9,4.5,2.431,0.488,0.602,84.67,0.4,0.8998,4.4762,14.77,26.92,2882.53,97503.15
2025-02-17,,0.642,20.952,51.86,96491.4881,1.6776,51.96,51.86,51.22,1662445.0,,0.732,25.888,81.68,40815.496,0.2938,81.84,81.68,80.74,647118.0,,,,,,,,,,,,182.85,108156.1405,1.5036,183.2,182.9,181.4,746979.0,238.0,,,536.0,18861.348,2.3694,536.0,536.0,531.6,55066.0,,4042.0,37322.1546,1.6823,4051.0,4042.0,4013.0,16834.0,,51.976,57530.2384,5.3871,52.06,51.976,51.537,870586.0,,,20.235,209.7,25322.0683,3.9342,211.4,209.7,208.7,168164.0,,,21.018,94.16,15915.8683,1.2317,94.7,94.18,93.88,253227.0,,,31.679,601.8,43465.7175,0.6647,606.0,601.8,596.8,140651.0,82.4,215940.4,3.6399,82.78,82.42,81.76,3740508.0,5018.698,1.878,12.641,95.74,209663.9458,3.4468,95.75,95.74,95.14,2757055.0,,,25.546,1420.0,37927.35,2.7455,1426.0,1420.5,1415.0,24691.0,294.3,240499.8968,3.262,296.0,294.3,294.1,735248.0,,,16.75,495.8,25683.4033,4.4373,500.5,495.8,495.4,148496.0,,240.2,38547.1262,1.3739,242.5,240.2,240.1,293970.0,773.0,22206.3722,4.2691,773.0,773.0,765.8,64955.0,3.35,9.756,140.85,44735.3704,4.4038,141.35,140.9,140.25,476403.0,,,12.861,30.43,105351.3294,2.111,30.86,30.43,30.4,3602302.0,9.752,13.586,567.8,83100.7971,4.5791,568.6,567.8,564.2,216727.0,317.671,106.575,2.5,0.94433,2.9,4.5,2.489,0.502,0.608,84.67,0.4,0.9007,4.4762,15.37,26.92,2896.56,96417.79
2025-02-18,,,21.309,52.88,98426.5276,1.6446,52.94,52.9,51.58,2558435.0,,,25.684,81.28,40615.616,0.2953,82.08,81.28,81.22,1111594.0,,,,,,,,,,,,180.45,106707.3568,1.524,183.5,180.45,180.45,733363.0,,,,534.4,18805.0454,2.3765,537.2,534.4,530.8,56185.0,,3994.0,36878.9425,1.7026,4032.0,3994.0,3985.0,11024.0,,52.248,57831.3832,5.359,52.557,52.248,51.757,1170379.0,,,20.303,210.3,25406.5959,3.9211,211.2,210.4,209.0,181224.0,,,20.946,94.12,15909.1085,1.2322,94.9,94.14,93.42,344339.0,,,30.815,585.2,42281.2081,0.6833,603.8,585.4,584.8,218316.0,82.38,215835.6,3.6417,82.78,82.38,81.74,3413827.0,4933.134,1.877,12.668,96.17,210605.6159,3.4314,96.17,96.17,95.38,2947217.0,811.333,25.982,25.534,1414.5,37767.15,2.7572,1423.5,1414.5,1401.0,32664.0,294.9,240964.1108,3.2553,295.2,294.9,292.1,813669.0,1506.5,9.338,17.045,498.8,25849.1696,4.4088,500.5,499.0,494.2,148372.0,,239.6,38466.8865,1.3767,241.5,239.7,237.8,287112.0,773.2,22217.8632,4.2669,775.6,773.4,770.2,57059.0,3.355,9.863,142.6,45290.9907,4.3498,142.85,142.65,141.15,512057.0,,,12.999,30.84,106805.4062,2.0823,30.89,30.85,30.33,3939275.0,9.755,13.624,569.6,83364.2375,4.5646,571.6,569.6,568.2,196795.0,317.671,107.054,2.5,0.94363,2.9,4.5,2.493,0.534,0.64,84.51,0.4,0.9033,4.5503,15.35,27.32,2936.02,95008.45
2025-02-19,,,20.92,52.0,96789.1865,1.6724,53.2,52.02,51.88,2713672.0,,,25.541,80.96,40455.712,0.2964,81.88,80.96,80.6,995312.0,,,,,,,,,,,,178.75,105731.6453,1.538,180.45,178.8,177.45,963145.0,,,,522.4,18389.8143,2.4302,535.4,522.6,521.2,85563.0,,3921.0,36204.8907,1.7343,4005.0,3921.0,3921.0,10835.0,,49.957,55294.8174,5.6048,51.568,49.957,49.894,1422151.0,,,20.409,211.4,25539.4251,3.9007,212.2,211.5,210.0,218719.0,,,20.84,93.82,15855.0304,1.2364,94.8,93.82,93.44,560009.0,,,30.531,580.0,41891.1867,0.6897,589.4,580.0,578.0,136766.0,82.5,216150.0,3.6364,82.88,82.5,81.96,3942384.0,4947.922,1.882,12.703,96.58,211525.3867,3.4165,96.67,96.59,95.8,2855179.0,,,24.983,1384.0,36952.8,2.8179,1418.5,1384.0,1378.0,37632.0,294.6,240802.2601,3.2576,298.4,294.7,292.8,1077341.0,,,16.942,496.0,25693.7637,4.4355,501.5,496.0,496.0,162317.0,,234.5,37648.4421,1.4066,239.6,234.6,232.8,375305.0,764.6,21965.061,4.316,775.0,764.6,763.0,65396.0,3.356,9.62,139.15,44179.7501,4.4592,143.35,139.15,138.95,1057239.0,,,12.83,30.49,105593.6755,2.1062,31.22,30.5,30.33,4294789.0,9.757,13.504,563.6,82515.3741,4.6116,572.8,563.8,561.2,312245.0,317.671,107.173,2.5,0.94282,2.9,4.5,2.557,0.545,0.656,83.86,0.4,0.9046,4.5327,15.27,27.14,2933.39,96315.42
2025-02-20,,,21.209,52.34,97421.7955,1.6616,53.26,52.36,52.26,2759339.0,,,25.598,80.54,40255.832,0.2979,80.84,80.56,79.66,742401.0,,,,,,,,,,,,180.05,106500.3877,1.5269,181.5,180.1,178.35,1078657.0,,,,524.8,18474.2681,2.419,527.4,525.0,523.0,75442.0,436.0,3888.0,35900.1824,1.749,3926.0,3888.0,3885.0,14136.0,,49.601,54912.5951,5.6439,50.344,49.611,49.381,1225952.0,,,20.573,213.1,25744.7065,3.8696,214.1,213.2,211.2,199863.0,,,20.794,92.94,15706.3156,1.2481,94.14,92.94,92.74,510654.0,,,30.752,584.0,42194.5367,0.6847,585.2,584.2,574.2,128452.0,82.32,215730.8,3.6434,82.74,82.34,81.62,3661332.0,4956.137,1.885,12.804,96.65,211678.6818,3.414,96.78,96.66,95.42,2773515.0,,,25.155,1393.0,37206.45,2.7987,1398.0,1393.5,1381.5,57272.0,295.2,241074.4303,3.2509,295.3,295.3,289.5,1040750.0,,,16.922,495.4,25662.6826,4.4409,498.8,495.4,494.4,114646.0,,235.7,37841.0173,1.3995,236.9,235.8,234.3,427780.0,763.0,21919.097,4.325,765.2,763.0,759.0,69928.0,3.362,9.643,138.3,43925.7523,4.485,140.45,138.35,137.5,749473.0,,,12.741,30.07,104104.9778,2.1363,30.54,30.07,29.87,4962912.0,9.755,13.9,575.2,84183.8297,4.5202,583.4,575.2,571.8,460525.0,317.671,106.372,2.5,0.94296,2.9,4.5,2.534,0.59,0.698,86.26,0.4,0.8979,4.5053,15.66,26.88,2938.98,98131.18
2025-02-21,,,21.187,52.26,97235.734,1.6648,52.82,52.26,52.12,3481700.0,,,25.837,81.22,40595.628,0.2954,81.36,81.24,80.66,1319897.0,,,,,,,,,,,,180.35,106648.2227,1.5248,181.6,180.35,179.65,1301224.0,,,,525.6,18502.4193,2.4154,531.2,525.8,524.2,106691.0,,3926.0,36260.2922,1.7316,3927.0,3927.0,3876.0,20940.0,,49.36,54646.1978,5.6714,50.103,49.371,49.224,1839499.0,,,20.67,214.1,25865.4603,3.8515,215.9,214.2,213.4,195947.0,,,20.951,93.54,15811.0919,1.2398,94.18,93.56,93.08,723051.0,,,30.721,583.6,42151.201,0.6854,587.2,583.6,580.4,199881.0,85.06,222962.0,3.5253,85.1,85.1,82.52,8922424.0,4920.537,1.872,13.013,98.15,214941.6783,3.3622,98.3,98.15,95.38,6728339.0,,,25.236,1398.0,37326.6,2.7897,1400.5,1398.0,1378.5,80565.0,298.3,243529.7713,3.2172,298.4,298.4,292.8,1807825.0,,,17.065,499.6,25880.2507,4.4035,500.5,499.6,496.0,125833.0,703.0,237.8,38161.9759,1.3877,245.5,237.8,236.3,785849.0,764.2,21959.3155,4.3171,767.4,764.4,759.4,74179.0,3.347,9.618,138.25,43909.8774,4.4866,138.95,138.3,136.65,981207.0,,,12.858,30.32,104970.4997,2.1187,30.4,30.32,30.09,6488938.0,9.757,13.878,577.8,84593.6258,4.4983,578.0,578.0,570.0,470528.0,317.671,106.612,2.5,0.9396,2.9,4.5,2.47,0.586,0.694,91.83,0.4,0.8983,4.4313,18.21,26.08,2936.05,95325.37
2025-02-24,,,20.207,49.8,92677.2276,1.7466,51.94,49.81,49.56,3478276.0,620.601,0.73,25.693,80.62,40295.808,0.2976,81.7,80.64,80.14,668739.0,,,,,,,,,,,,178.1,105317.7071,1.5441,180.5,178.1,177.4,653631.0,,,,523.0,18403.8899,2.4283,526.6,523.0,518.6,66390.0,,4004.0,36980.5119,1.6979,4005.0,4005.0,3916.0,18832.0,,48.732,53939.6658,5.7457,49.507,48.732,48.628,1056348.0,,,20.969,217.3,26239.797,3.7966,218.0,217.3,214.5,201616.0,,,20.903,93.28,15763.7736,1.2436,94.3,93.28,92.62,326283.0,,,30.731,583.6,42165.6462,0.6852,591.0,583.8,580.6,109957.0,87.76,229983.6,3.4176,87.78,87.78,85.58,7513732.0,4916.155,1.87,13.056,98.4,215511.0602,3.3533,98.92,98.41,97.95,2984746.0,,,24.27,1344.0,35898.15,2.9007,1392.0,1344.5,1335.5,63231.0,298.1,243340.3407,3.2204,299.1,298.1,296.6,860778.0,,,17.198,503.0,26082.2783,4.3694,505.5,503.5,500.5,115597.0,708.0,232.3,37295.3877,1.42,238.4,232.4,230.5,392077.0,769.4,22108.6986,4.2879,769.8,769.6,763.2,47346.0,3.348,9.636,138.5,43989.2517,4.4785,139.25,138.55,138.05,602898.0,,,12.778,30.11,104243.4613,2.1335,30.49,30.11,29.88,4575754.0,9.838,13.94,582.4,85501.0315,4.4505,584.2,584.2,579.4,285377.0,317.671,106.596,2.5,0.93908,2.9,4.5,2.477,0.558,0.678,88.44,0.4,0.8971,4.4003,18.98,25.94,2951.73,93957.79
2025-02-25,,,19.967,48.96,91114.3111,1.7766,49.8,48.97,48.66,3994546.0,,,25.669,80.16,40055.952,0.2994,81.36,80.16,80.04,1067885.0,,,,,,,,,,,,179.3,106027.3154,1.5337,179.6,179.3,177.55,928317.0,,,,521.6,18354.6252,2.4348,524.4,521.6,516.4,68865.0,,3979.0,36749.6723,1.7085,4009.0,3980.0,3954.0,15683.0,,49.182,54437.713,5.6931,49.653,49.182,48.021,1306717.0,,,20.921,216.8,26179.4202,3.8054,217.8,216.8,215.6,152730.0,,,20.936,92.94,15709.6954,1.2478,93.82,92.96,92.08,425945.0,,,30.436,578.0,41761.1796,0.6918,586.0,578.2,577.2,115249.0,89.0,233232.4,3.37,89.38,89.02,86.98,6531617.0,4912.869,1.87,13.387,100.64,220569.7997,3.2764,100.74,100.72,98.32,5322059.0,,25.898,23.955,1325.0,35377.5,2.9434,1343.5,1325.0,1319.5,49043.0,299.0,244332.7833,3.2075,299.8,299.3,297.7,1239397.0,,9.338,17.284,506.0,26211.7832,4.3478,508.5,506.0,502.0,118508.0,,228.8,36717.6622,1.4423,231.0,228.8,227.8,472789.0,775.4,22286.8092,4.2537,779.0,775.8,769.2,65285.0,3.346,9.727,139.15,44195.625,4.4576,140.3,139.2,138.25,593336.0,,,12.825,30.06,104104.9778,2.1363,30.33,30.07,29.66,8831873.0,9.831,14.115,588.6,86174.268,4.4158,588.8,588.8,582.8,304962.0,317.671,106.308,2.5,0.93885,2.9,4.5,2.458,0.54,0.651,96.61,0.4,0.893,4.2945,19.43,25.8,2914.98,88701.92
2025-02-26,,,20.144,49.5,92100.437,1.7576,50.4,49.5,49.4,4739430.0,615.57,0.729,27.177,84.5,42234.644,0.284,87.0,84.52,82.42,1763844.0,,,,,,,,,,,,183.8,108688.3468,1.4962,184.1,183.8,180.0,1093807.0,,,,534.2,18798.0076,2.3774,539.2,534.2,522.4,106285.0,,4052.0,37432.9576,1.6774,4069.0,4054.0,3970.0,21687.0,,50.344,55723.3696,5.5617,50.386,50.344,49.517,1041058.0,,,20.911,216.7,26167.3448,3.8071,218.5,216.7,216.7,145523.0,,,21.179,94.18,15922.6281,1.2312,94.24,94.22,92.94,387433.0,,,30.352,576.6,41645.6177,0.6937,582.2,576.6,574.6,162877.0,87.58,229512.0,3.4247,89.18,87.6,87.52,5105669.0,4888.223,1.861,12.872,97.03,212488.9561,3.401,98.5,97.03,96.77,5841090.0,,,24.244,1341.0,35804.7,2.9083,1345.0,1341.0,1325.0,49940.0,299.7,244626.2917,3.2011,299.9,299.9,296.2,1268898.0,,,17.318,507.0,26263.5851,4.3393,509.0,507.0,504.0,114097.0,,231.0,37070.7167,1.4286,234.2,231.0,229.6,455580.0,785.2,22556.8479,4.2028,786.6,785.2,775.4,75011.0,3.338,10.049,144.4,45862.4859,4.2956,145.15,144.45,139.45,1344697.0,,,13.078,30.72,106355.3348,2.0911,30.72,30.72,30.21,7440419.0,9.835,14.078,591.2,86554.7929,4.3963,591.6,591.4,584.4,299594.0,317.671,106.416,2.5,0.93806,2.9,4.5,2.433,0.517,0.628,97.52,0.4,0.8947,4.2562,19.1,26.03,2916.39,84470.18
2025-02-27,,,19.812,48.96,91095.7049,1.777,49.67,48.96,48.48,3095911.0,622.491,0.712,26.744,83.0,41475.1,0.2892,83.74,83.0,82.52,1523314.0,,,,,,,,,,,,182.0,107623.9342,1.511,183.4,182.0,180.55,1015975.0,,,,532.6,18748.7429,2.3836,535.6,532.8,525.0,96866.0,,4010.0,37026.6799,1.6958,4040.0,4010.0,3989.0,15577.0,,50.051,55399.0598,5.5943,50.459,50.051,49.591,1035034.0,,,19.965,206.9,24983.9577,3.9874,213.9,206.9,206.9,333675.0,,1.063,20.733,92.76,15675.8966,1.2505,94.16,92.76,92.12,447074.0,,,29.984,569.4,41140.0344,0.7022,575.2,569.6,568.0,140962.0,87.02,228044.8,3.4467,87.6,87.04,86.68,3913166.0,4997.088,1.862,12.971,97.6,213759.1158,3.3808,97.78,97.61,96.21,3248054.0,,,23.828,1318.0,35190.6,2.959,1333.5,1318.0,1312.0,47173.0,298.2,243182.1184,3.2182,300.4,298.3,297.7,1078291.0,,,17.42,509.5,26418.9909,4.3137,510.5,510.0,506.0,90312.0,,227.4,36492.9912,1.4512,229.9,227.4,226.2,342308.0,785.0,22556.8479,4.2028,785.8,785.2,780.0,50006.0,3.34,10.053,145.2,46100.6088,4.2734,148.45,145.2,144.9,1446369.0,,,12.737,30.08,104174.2196,2.1349,30.62,30.09,29.79,8310352.0,9.836,14.003,590.6,86437.7083,4.4023,594.0,590.6,588.2,241715.0,317.671,107.244,2.5,0.93553,2.9,4.5,2.413,0.467,0.579,96.27,0.4,0.8997,4.2599,21.13,25.56,2877.52,84285.18
